11,Intercept,139.5844574,31.40380478,-0.07237334549,390.1028442,354.9714355,-0.3874327838,1059.765625,1686.269043,838.6518555,-609.3167114,-0.3521492183,0,1879.641235,1036.630981,52154.96484,276.9127197,448.8923035,997.3497925,-282.6607361,920.1811523,1654.865234,-423.9021912,935.1505127,16.02997589,22.19826317,1877.091431,731.5530396,1026.742188,1717.071533,Intercept
12,Intercept,146.5136108,37.17081451,-0.07890639454,421.6535034,391.3573914,-0.383202672,1072.711548,1676.863281,833.3353882,-605.4541016,-0.3529608846,0,1870.864746,1030.059448,46170.10547,300.0023193,490.8674927,991.2550049,-280.0644531,926.197937,1639.692505,-382.1452942,962.3571777,15.7021656,21.95589638,1866.013184,770.9319458,1035.454712,1707.597656,Intercept
13,Intercept,154.7421417,43.56238556,-0.08573055267,452.8318787,428.078125,-0.3814378977,1086.181763,1667.076538,830.383728,-603.3095703,-0.353161633,0,1860.525513,1026.411011,40127.21094,323.6133423,532.5241699,987.7999878,-278.8741455,931.4396362,1623.51416,-342.5604858,991.0415039,15.32267189,21.8547821,1853.684814,811.3983154,1048.575684,1697.306641,Intercept
14,Intercept,162.4539795,50.18968201,-0.09214423597,483.6809692,465.0897522,-0.3769723177,1100.108398,1656.958252,829.3052368,-602.526001,-0.3529052734,0,1850.188477,1025.077881,34558.30859,347.4221191,574.067627,986.4456177,-278.7648315,937.6544189,1606.768555,-304.8814697,1021.137329,14.94050598,21.59892273,1841.284912,852.8324585,1065.680176,1686.22937,Intercept
15,Intercept,171.326355,57.32614899,-0.09881053865,514.3084717,502.290802,-0.3738581538,1114.421875,1646.55896,829.6803589,-602.7984619,-0.352257818,0,1840.558716,1025.541504,29215.69141,371.9325562,615.2036133,986.7110596,-279.5297546,943.09552,1589.232788,-268.3296509,1051.90271,14.52146053,21.42049408,1827.870361,894.7333984,1085.587402,1674.51709,Intercept
16,Intercept,182.0275421,65.17563629,-0.1056862026,544.7387085,539.6582031,-0.368942678,1129.056519,1635.92627,831.1612549,-603.8743896,-0.3513333201,0,1827.953125,1027.37207,24692.28125,397.1494751,655.9295654,988.2128296,-280.9423828,947.0289917,1570.75061,-232.5336914,1083.057373,14.074543,21.1388588,1812.980957,936.8719482,1107.73877,1661.888184,Intercept
17,Intercept,193.2813416,73.297966,-0.1126613766,574.9830933,577.1798096,-0.3643937409,1143.953125,1625.103271,833.4632568,-605.546936,-0.350214541,0,1814.397461,1030.217529,20540.23828,423.0106812,696.2786865,990.6340332,-282.8289795,950.6717529,1551.805298,-197.2368774,1114.426147,13.61079407,20.87822342,1797.597778,979.107666,1131.745605,1648.844971,Intercept
18,Intercept,201.2637024,82.4052887,-0.1174319908,605.0664062,614.8325195,-0.3588818312,1159.059448,1614.127808,836.354126,-607.6472168,-0.3489288688,0,1803.219238,1033.790771,15841.74219,447.8618164,737.2545166,993.7043457,-285.0877991,957.7957764,1531.722534,-163.4197998,1147.354248,13.26379395,20.56241417,1782.876343,1022.342285,1158.933838,1633.390747,Intercept
19,Intercept,212.1121216,91.61529541,-0.1235553995,635.2356567,652.3970337,-0.3566554487,1174.329712,1603.033325,839.6427002,-610.036499,-0.3474651575,0,1788.544678,1037.855713,12115.89062,474.5176086,777.1610107,997.1916504,-287.6686096,962.2175903,1511.417969,-128.8474121,1179.172852,12.8290844,20.4348526,1766.79834,1064.82959,1186.191528,1618.480957,Intercept
20,Intercept,226.0470581,101.2733002,-0.130424574,665.3706665,689.980957,-0.3500226438,1189.723511,1591.849121,843.1705933,-612.5996704,-0.345951736,0,1772.464478,1042.216431,9224.405273,502.4155273,816.3151855,1000.943115,-290.3925171,963.6764526,1490.575806,-93.71551514,1210.185547,12.34879684,20.05482101,1748.929688,1106.707764,1213.808716,1603.24707,Intercept
21,Intercept,239.510025,111.3160858,-0.136902526,695.3991699,727.6477661,-0.3448075652,1205.205322,1580.600952,846.8045654,-615.2399292,-0.3444336653,0,1755.247559,1046.708252,6739.842773,530.5497437,855.3175659,1004.813171,-293.1697998,965.6953125,1469.284912,-58.60601807,1241.174683,11.89065838,19.75601768,1731.010132,1148.487305,1242.557495,1587.331177,Intercept
22,Intercept,256.1844482,122.162117,-0.1435187012,725.3756104,765.348938,-0.3388212919,1220.743896,1569.311523,850.4319458,-617.8753662,-0.3428708315,0,1737.660889,1051.191895,4927.897461,559.4442749,893.8405762,1008.656006,-296.0023804,964.5594482,1447.149414,-23.04882812,1271.607666,11.42203617,19.41303062,1710.891235,1189.843018,1271.816528,1570.22876,Intercept
23,Intercept,265.1331787,133.3840637,-0.1478930861,755.2391968,803.1386719,-0.3330958784,1236.311035,1558.001343,853.956543,-620.4360962,-0.3413677216,0,1724.314575,1055.548584,2650.238037,586.7286377,933.3634644,1012.388428,-298.7511902,971.1778564,1424.61731,11.38439941,1303.519531,11.08528042,19.08498764,1694.327759,1232.114624,1303.569214,1552.173218,Intercept
24,Intercept,279.8843994,144.9450836,-0.1537422836,785.3536377,840.6901855,-0.3298833668,1251.88147,1546.688721,857.2962646,-622.8625488,-0.3397088647,0,1705.810547,1059.676636,1407.89502,616.3718262,971.4041748,1015.848938,-301.6051025,971.9970703,1401.743652,47.53515625,1333.369751,10.65509987,18.90092468,1674.695923,1273.009277,1334.216797,1534.05896,Intercept
25,Intercept,298.6524048,157.3516998,-0.1597558856,815.4795532,878.2198486,-0.3227846324,1267.432739,1535.390015,860.3817139,-625.1043091,-0.3381910324,0,1684.223389,1063.490479,680.6820068,646.6567993,1009.015259,1019.044434,-304.2377319,968.7803345,1378.03833,84.418396,1362.416748,10.22358036,18.49419785,1652.405396,1313.25293,1365.029663,1514.60144,Intercept
26,Intercept,312.2019348,169.9784851,-0.1646305323,845.5325928,915.8043823,-0.3181362748,1282.944824,1524.119751,863.1551514,-627.1193848,-0.336809516,0,1666.887695,1066.918701,113.5778046,676.1260376,1047.127686,1021.906677,-306.6305542,970.7429199,1354.141235,121.0342407,1391.968628,9.865129471,18.22786522,1632.68103,1353.758301,1397.220825,1494.924927,Intercept
27,Intercept,329.4622498,182.376358,-0.1708644778,875.7412109,953.2348633,-0.3130675852,1298.39978,1512.891235,865.569519,-628.8735352,-0.3353549838,0,8800,1069.903076,-1,707.8284302,1083.770386,1024.316772,-308.9785156,968.9375,1330.514893,159.5018921,1419.321533,9.424612045,17.93745041,1611.334106,1392.748901,1428.255737,1475.8927,Intercept
28,Intercept,347.2268372,195.6784515,-0.1763518751,905.9094238,990.6916504,-0.3056646585,1313.781738,1501.715454,867.5880737,-630.3400879,-0.3340323865,0,8800,1072.398071,-1,739.1046753,1120.654419,1026.295044,-311.0566711,966.5549316,1306.036987,198.0770874,1446.734375,9.034427643,17.51329422,1589.049438,1431.71106,1460.231201,1455.352417,Intercept
29,Intercept,363.9141846,209.0532532,-0.1818138808,936.1068726,1028.110962,-0.301148057,1329.077148,1490.602661,869.1835327,-631.4992676,-0.3327993751,0,8800,1074.370117,-1,770.8163452,1157.216675,1027.797363,-312.8962097,965.1629639,1281.549438,237.390564,1473.403076,8.650831223,17.25451279,1567.370728,1470.112915,1492.404297,1434.940918,Intercept
30,Intercept,384.2069397,223.522522,-0.1869158745,966.3638916,1065.464722,-0.2942731082,1344.274414,1479.561279,870.3377686,-632.3379517,-0.3316050768,0,8800,1075.796997,-1,802.6422119,1193.666504,1028.787231,-314.5406799,960.0675049,1256.038818,277.1887207,1499.665649,8.290081024,16.86060715,1542.931763,1508.207153,1525.067383,1412.569824,Intercept
31,Intercept,402.1192932,238.018219,-0.1918480098,996.6286621,1102.801514,-0.2901344001,1359.36377,1468.598145,871.0409546,-632.848877,-0.3305934668,0,8800,1076.666138,-1,834.5330811,1230.038452,1029.299561,-315.8362732,957.2445068,1230.579956,317.5779419,1525.387451,7.949529171,16.62347603,1519.853638,1545.874756,1558.095825,1390.52417,Intercept
32,Intercept,426.4321899,253.2806854,-0.1972084939,1026.988892,1140.03894,-0.283878386,1374.33728,1457.719238,871.2905273,-633.0301514,-0.3295908868,0,8800,1076.974609,-1,867.5223389,1265.622314,1029.277222,-316.9588318,947.9050903,1204.438599,359.1635742,1549.751465,7.584952354,16.26503372,1492.716675,1582.581177,1590.826172,1366.81897,Intercept
33,Intercept,444.6408081,268.4322205,-0.2019429058,1057.219116,1177.390137,-0.2788583636,1389.188965,1446.928833,871.0904541,-632.8848877,-0.3288450241,0,8800,1076.727417,-1,899.7052002,1301.726074,1028.804199,-317.6535645,944.5481567,1178.496582,400.7974854,1574.299316,7.270955563,15.97740746,1469.114746,1619.379639,1624.517456,1343.999023,Intercept
34,Intercept,468.7652893,284.3165894,-0.2070042342,1087.593262,1214.59668,-0.2731532753,1403.91394,1436.230469,870.4505615,-632.4200439,-0.3280025125,0,8800,1075.936401,-1,933.0357056,1336.99231,1027.78064,-318.2863159,935.1486816,1151.913818,443.5585938,1597.554321,6.93269062,15.65052986,1441.680542,1655.278564,1657.987915,1319.521851,Intercept
35,Intercept,487.3823242,300.5711975,-0.2111353576,1117.890625,1251.86792,-0.2678742111,1418.509033,1425.626465,869.3851318,-631.6459961,-0.3274031281,0,8800,1074.619507,-1,965.1190796,1373.098022,1026.331909,-318.5120239,931.126709,1125.055298,486.0352783,1621.437988,6.661652565,15.34806156,1417.115356,1691.610107,1692.717163,1295.208252,Intercept
36,Intercept,510.4920349,317.3955383,-0.2155463994,1148.436279,1288.894653,-0.2634842694,1432.972534,1415.118042,867.9122314,-630.5758667,-0.3267225325,0,8800,1072.79895,-1,998.3468628,1408.353271,1024.376465,-318.6696167,922.4804688,1097.722534,529.6192627,1644.016113,6.369923115,15.09653664,1389.610229,1727.022949,1727.218994,1269.622192,Intercept
37,Intercept,536.4671631,333.7174683,-0.2209333181,1179.051514,1325.847168,-0.2583326399,1447.303223,1404.706299,866.0530396,-629.2250366,-0.3262369037,0,8800,1070.500854,-1,1033.161865,1442.432007,1022.027588,-318.4833374,910.8360596,1070.98877,574.8862915,1664.467529,6.03345108,14.80136967,1360.952881,1760.915283,1760.950439,1244.557617,Intercept
38,Intercept,559.6036377,351.0059204,-0.2252185345,1209.525513,1362.929199,-0.2510432303,1461.501221,1394.390869,863.8306274,-627.6103516,-0.3258729577,0,8800,1067.753784,-1,1066.450317,1477.569458,1019.289185,-318.0369873,901.897583,1043.38501,619.5172729,1686.008789,5.767073631,14.38371754,1333.188354,1795.606445,1796.225952,1218.445923,Intercept
39,Intercept,583.8355103,369.5169373,-0.2287549078,1240.166992,1399.845093,-0.2475589812,1475.567261,1384.171265,861.2696533,-625.7496948,-0.3254975379,0,8800,1064.588257,-1,1099.154541,1513.089478,1016.148315,-317.4756775,891.7317505,1014.654297,664.0262451,1707.901611,5.542944431,14.18408489,1303.8479,1830.565186,1832.446167,1190.435669,Intercept
40,Intercept,610.3990479,387.2172852,-0.2334191352,1271.061035,1436.50708,-0.2437181324,1489.50293,1374.046387,858.3955688,-623.661438,-0.3252225518,0,8800,1061.035522,-1,1134.017578,1546.981934,1012.670227,-316.6946106,879.1038818,986.8291016,710.4674683,1727.208984,5.259948254,13.96402073,1273.860474,1863.676514,1867.622803,1163.408936,Intercept
41,Intercept,634.8731689,407.5403442,-0.2358437926,1301.98584,1473.133911,-0.2366292775,1503.310059,1364.014893,855.2340698,-621.3643799,-0.3250297308,0,8800,1057.127686,-1,1165.602417,1583.244019,1008.8797,-315.7226562,868.4368896,956.4745483,754.9271851,1749.491699,5.109977722,13.55785847,1243.037109,1898.966675,1905.422852,1132.918945,Intercept
42,Intercept,661.2702026,426.6558838,-0.2397046238,1333.513306,1509.150513,-0.2385407984,1516.991089,1354.075073,851.81073,-618.8771362,-0.3248670399,0,8800,1052.89624,-1,1200.312866,1617.109131,1004.7901,-314.6222839,855.7208862,927.4191895,801.8709106,1768.28125,4.879446983,13.66738129,1212.102905,1931.731445,1941.601318,1104.064087,Intercept
43,Intercept,690.4387817,447.3552551,-0.2426976264,1365.338501,1544.849487,-0.2294123918,1530.548584,1344.224976,848.1506958,-616.2178345,-0.3247538209,0,8800,1048.37207,-1,1234.122192,1651.560303,1000.437256,-313.3835754,840.1098022,896.869751,848.4354858,1787.671875,4.701473713,13.1443615,1178.281372,1964.943848,1978.790894,1072.4823,Intercept
44,Intercept,714.4741211,467.0750427,-0.2461981028,1397.681152,1580.001221,-0.2314671129,1543.985596,1334.462524,844.2781982,-613.4042358,-0.3247754872,0,8800,1043.585449,-1,1269.34375,1684.839111,995.8762207,-311.9310913,829.5114746,867.3874512,896.3328857,1805.121338,4.502152443,13.26208878,1148.398926,1996.770264,2015.409546,1043.399536,Intercept
45,Intercept,748.7891846,486.4424133,-0.2508927584,1430.830444,1614.249146,-0.2222404182,1557.30481,1324.785522,840.2166138,-610.4532471,-0.3246360123,0,8800,1038.564941,-1,1308.009644,1715.280396,991.0419922,-310.5686646,808.515625,838.3431396,946.5840454,1818.931519,4.225177288,12.73343754,1112.556641,2025.849121,2050.49585,1012.824829,Intercept
46,Intercept,774.2721558,507.0673523,-0.2539857626,1464.127319,1648.342407,-0.2184043974,1570.509399,1315.191772,835.9880371,-607.3809204,-0.3247942328,0,8800,1033.338135,-1,1343.839233,1747.797852,986.1032104,-308.8495789,796.2372437,808.1243896,995.3369141,1834.959961,4.057026386,12.51364994,1081.166504,2056.647461,2087.528076,982.2642822,Intercept
47,Intercept,810.4274292,528.9603882,-0.2571716011,1498.836182,1680.739258,-0.2143072784,1583.602539,1305.679199,831.6132812,-604.2023926,-0.3247269392,0,8800,1027.930542,-1,1381.960815,1778.082886,980.9222412,-307.2992554,773.1751099,776.718811,1045.420654,1848.444336,3.870635748,12.27890301,1042.211548,2085.38208,2123.593994,947.8292236,Intercept
48,Intercept,840.7470093,549.137146,-0.2611023784,1534.62207,1711.725098,-0.2122393698,1596.587158,1296.245239,827.1118164,-600.9318237,-0.3249978423,0,8800,1022.366394,-1,1422.193359,1806.220703,975.6952515,-305.371521,755.8401489,747.1080933,1097.370239,1858.483643,3.660940409,12.16042042,1008.254761,2111.592285,2158.282471,916.9024658,Intercept
49,Intercept,867.9168701,570.5991211,-0.2639070749,1572.272095,1739.969238,-0.2034926713,1609.466187,1286.888184,822.5018311,-597.5823975,-0.3250519633,0,8800,1016.668091,-1,1463.009888,1832.794189,970.2735596,-303.6169434,741.5493164,716.2890625,1149.213867,1867.176636,3.503344059,11.65927124,975.2509766,2136.411133,2192.496582,884.9261475,Intercept
50,Intercept,909.4815674,591.9086304,-0.2677868605,1613.422363,1761.554199,-0.2032301724,1622.242554,1277.605591,817.7999268,-594.1661377,-0.3250377774,0,8800,1010.85614,-1,1509.983398,1850.987549,964.7225952,-301.8948364,712.7609863,685.6969604,1204.22168,1866.028442,3.280236006,11.64423084,933.3763428,2152.882324,2220.858398,849.8529663,Intercept
51,Intercept,941.0923462,611.4264526,-0.2718694508,1657.273438,1773.787109,-0.1948674917,1634.919067,1268.39563,813.0213013,-590.6942139,-0.3254230022,0,8800,1004.949402,-1,1559.950317,1859.95459,959.2009888,-299.7612305,693.8267212,656.9691772,1259.701416,1854.29895,3.068392515,11.16508484,899.1657715,2159.71582,2241.711914,819.1541748,Intercept
52,Intercept,974.9776001,631.5598755,-0.2752693295,1699.385254,1763.204956,-0.1879695058,1647.498169,1259.256348,808.1798096,-587.1766968,-0.3254675269,0,8800,998.9650269,-1,1608.771973,1846.25415,953.5022583,-297.9337463,672.5205688,627.6964722,1306.476929,1822.097168,2.876144886,10.76985931,863.0082397,2144.187988,2242.079346,786.8602295,Intercept
53,Intercept,1010.136841,651.2938843,-0.2784306705,1721.009644,1725.78894,-0.1830373853,1659.982422,1250.186035,803.2880859,-583.6226196,-0.325586319,0,8800,992.9185181,-1,1637.745972,1804.995728,947.7661133,-296.0178223,649.8455811,598.8921509,1325.77002,1769.93335,2.701819658,10.4872694,826.3677368,2101.013672,2211.408936,754.43573,Intercept
54,Intercept,1049.397705,670.4035645,-0.2816025615,1720.49292,1680.64502,-0.1774387211,1672.374268,1241.182861,798.3572998,-580.0401611,-0.3257402778,0,8800,986.8236694,-1,1644.661499,1754.922119,941.9937134,-294.0557251,622.9765625,570.7792969,1321.411255,1716.369629,2.528904915,10.1664896,787.6427612,2048.977783,2166.114502,721.4194336,Intercept
55,Intercept,1071.233887,689.7855835,-0.2833619416,1697.380371,1639.809082,-0.1862458587,1684.675781,1232.245239,793.3973999,-576.4366455,-0.327429533,0,8800,980.6929321,-1,1623.49353,1712.99231,936.6337891,-290.6471558,613.4418945,542.4596558,1294.759277,1676.289429,2.524887085,10.67110157,759.8613281,2003.639404,2118.100098,692.3360596,Intercept
56,Intercept,1116.547363,707.1213379,-0.2868047655,1697.848633,1595.179443,-0.1594205648,1696.888916,1223.371948,788.4171143,-572.8182983,-0.3258360624,0,8800,974.5369873,-1,1634.309448,1660.216919,930.2929688,-290.3054504,580.3415527,516.2506104,1291.337524,1622.536377,2.236328602,9.13412571,718.4421387,1950.522339,2073.686768,659.3353271,Intercept
57,Intercept,1155.575806,725.5705566,-0.2896513343,1672.440674,1555.520264,-0.220842734,1709.015503,1214.561401,783.4243164,-569.1907959,-0.3314581513,0,8800,968.3655396,-1,1605.966797,1624.060059,926.0089111,-283.2654724,553.4396973,488.9908447,1263.633057,1582.234253,2.395354271,12.65335655,681.088623,1907.325562,2024.903442,626.6936035,Intercept
58,Intercept,1174.901001,741.6178589,-0.2922714055,1645.481812,1516.977905,-0.1882651299,1721.057251,1205.8125,778.4255371,-565.559021,-0.3332901001,0,8800,962.1867065,-1,1581.890747,1583.178467,920.6143799,-279.7720337,546.15625,464.1946411,1234.358398,1544.095215,2.35019803,10.78679752,657.4367676,1862.950439,1976.833496,601.8719482,Intercept
59,Intercept,1207.696045,758.2302246,-0.2942818999,1621.401733,1476.614014,-0.1444792449,1733.015625,1197.12439,773.4265137,-561.927063,-0.328189373,0,8800,956.0076294,-1,1570.411133,1530.732422,913.272522,-282.6373596,525.3195801,438.894165,1206.568115,1504.770508,1.942755103,8.278051376,624,1813.369751,1928.766724,572.3967285,Intercept
60,Intercept,1248.303711,774.5489502,-0.2971342206,1597.312744,1436.106934,-0.1918385327,1744.891846,1188.495728,768.4320068,-558.2984009,-0.3300404549,0,8800,949.8341064,-1,1549.199707,1487.881592,907.8932495,-279.1322021,496.5881348,413.9467773,1179.350708,1463.811157,1.885388374,10.99153805,586.7820435,1767.013794,1879.790161,541.1990967,Intercept
61,Intercept,1286.147949,788.7965698,-0.3005027771,1571.757935,1396.608765,-0.1842266321,1756.687256,1179.925781,763.446167,-554.6760864,-0.3333286643,0,8800,943.6713257,-1,1525.074585,1447.441528,902.9095459,-274.3536987,470.5393066,391.1292114,1151.274658,1423.45874,1.88078475,10.55540848,553.1640625,1721.795166,1830.756104,512.8817139,Intercept
62,Intercept,1307.551514,802.6644287,-0.30325827,1545.217651,1357.650879,-0.1927513927,1768.403076,1171.413818,758.472229,-551.0623779,-0.3347811103,0,8800,937.5232544,-1,1501.660034,1405.677979,897.4219971,-271.2631226,460.8515625,368.7493896,1121.672119,1385.311157,1.80612576,11.04384136,529.7810059,1676.941162,1782.480103,489.5475464,Intercept
63,Intercept,1344.709229,816.1008301,-0.3059544563,1519.913818,1317.935669,-0.1402646303,1780.039917,1162.958984,753.5127563,-547.4591675,-0.3324999809,0,8800,931.3930664,-1,1484.397095,1357.813477,890.9368896,-271.522522,435.3306885,346.8581543,1092.782959,1346.386475,1.520946503,8.036571503,496.4940491,1629.335938,1734.050415,461.8731079,Intercept
64,Intercept,1376.847412,830.1799927,-0.3083481789,1493.751099,1278.557129,-0.1959729344,1791.598877,1154.561035,748.5698242,-543.8679199,-0.334623754,0,8800,925.2832642,-1,1459.644409,1317.360352,885.6633301,-267.8610535,414.7514648,324.3810425,1062.753296,1308.792236,1.505479574,11.22842216,466.4022217,1585.221436,1685.936401,434.9529114,Intercept
65,Intercept,1407.234375,841.9710693,-0.3114359677,1466.814575,1239.824829,-0.1557100713,1803.080444,1146.219116,743.6449585,-540.2897949,-0.3355331421,0,8800,919.1958008,-1,1436.515259,1274.807495,880.078186,-265.298584,395.8460693,304.2480469,1032.522217,1271.002441,1.380666375,8.92152977,439.0458984,1540.106079,1637.543701,410.9095154,Intercept
66,Intercept,1433.938965,853.9912109,-0.3139215112,1439.685791,1201.063477,-0.1729364097,1814.485229,1137.933105,738.7391357,-536.7254639,-0.3358389437,0,8800,913.1318359,-1,1413.017822,1232.32666,874.3528442,-263.2809753,380.5462646,283.9418945,1001.466553,1234.531006,1.255776405,9.908526421,413.6614075,1495.607666,1589.654663,387.5748596,Intercept
67,Intercept,1456.328613,864.9599609,-0.3160757422,1412.773315,1162.189331,-0.140315637,1825.813843,1129.702393,733.8528442,-533.175415,-0.3356807828,0,8800,907.092041,-1,1389.718506,1189.661621,868.5281982,-261.6769409,369.4852295,264.7424316,970.1891479,1198.647705,1.123286128,8.039493561,391.6705933,1451.338623,1542.084106,366.4782104,Intercept
68,Intercept,1489.89624,876.7871094,-0.3178438246,1387.118896,1122.401001,-0.1331132948,1837.066528,1121.526733,728.9865723,-529.6398315,-0.3345813751,0,8800,901.0769653,-1,1368.13916,1145.459717,862.4825439,-260.8900757,347.1702881,244.739624,939.425293,1162.320312,0.9589909911,7.626830101,362.1019592,1406.349854,1494.492676,340.9783325,Intercept
69,Intercept,1512.777466,887.961853,-0.3198383152,1360.008667,1083.514648,-0.1615328044,1848.243774,1113.406128,724.1401367,-526.1187134,-0.3364495635,0,8800,895.0865479,-1,1341.823364,1105.955566,857.2313232,-257.554657,335.4663086,225.4442749,907.5686035,1127.079834,0.9517543912,9.255147934,339.8916016,1363.510254,1447.0625,319.486145,Intercept
70,Intercept,1541.679443,898.3604736,-0.3214840889,1333.795166,1044.115479,-0.1124200523,1859.345581,1105.340088,719.3132324,-522.6118164,-0.3359595835,0,8800,889.1201172,-1,1318.54187,1063.312744,851.3917847,-256.255127,317.6661377,206.9796143,876.0626221,1091.788818,0.8293847442,6.441194534,314.3767395,1319.567871,1399.817261,296.750061,Intercept
71,Intercept,1565.870361,906.6619263,-0.3242082,1306.993164,1004.944702,-0.1604897678,1870.372314,1097.328735,714.5053101,-519.1186523,-0.3368833065,0,8800,883.1772461,-1,1294.150757,1021.42981,845.935791,-253.7609863,304.5019531,190.6668091,844.531311,1055.355469,0.7262300849,9.195385933,293.555481,1275.190796,1351.668701,277.735321,Intercept
72,Intercept,1592.529663,915.9864502,-0.3254176676,1280.142456,965.8895264,-0.08124559373,1881.324219,1089.371704,709.7158813,-515.638916,-0.3365730047,0,8800,877.2571411,-1,1269.288086,980.1095581,840.1871338,-252.3207245,288.7945557,173.3852539,812.0405884,1021.568542,0.6391537189,4.655029774,270.2947083,1232.430298,1304.995117,256.6144409,Intercept
73,Intercept,1618.615601,924.861145,-0.3274308741,1253.024658,926.7927856,-0.1567810476,1892.20105,1081.469238,704.9439697,-512.171875,-0.3372635841,0,8800,871.3587036,-1,1243.851318,939.0684204,834.7108154,-250.0477905,273.5854492,156.6080933,779.5767822,986.7386475,0.5633727908,8.982892036,247.8912659,1189.116211,1257.534546,236.276001,Intercept
74,Intercept,1643.274414,932.2921753,-0.3291747868,1224.834961,888.6075439,-0.08338144422,1903.003174,1073.621094,700.1887207,-508.7169189,-0.3378530443,0,8800,865.480835,-1,1217.077393,899.2033691,829.2264404,-247.8722382,259.7287598,141.3289185,746.1374512,953.6717529,0.4972275198,4.777404785,227.5061646,1147.075562,1210.871948,217.7013855,Intercept
75,Intercept,1665.422119,939.9481812,-0.3307597935,1196.349976,850.4242554,-0.1353314221,1913.730225,1065.827271,695.4490356,-505.2733765,-0.3381589651,0,8800,859.6223145,-1,1190.024902,859.2529297,823.6885376,-245.9424133,248.3081055,125.8790894,712.2391968,921.0724487,0.4239413142,7.753919125,208.344635,1105.195312,1164.327759,199.6968994,Intercept
