0,Setup,100,0,0,0,0,0,1899.56604,1299.56604,-969.6754761,-969.6754761,0,0.02917972207,215.2521515,2.241134644e-05,1.677233458,1.353151441,1.337152243,615.0327759,15.03280354,Setup
1,Setup,100.9502106,0.0377250202,0.004556813743,47.97774124,1.380581498,0.2010518759,1883.079834,1283.079834,-969.5847168,-969.5847168,0,0.0246144291,214.3071594,2.717971802e-05,1.648337841,1.324255824,1.308256626,615.0385742,15.03860378,Setup
2,Setup,102.2161331,0.0912130028,0.01080380939,95.96602631,2.35738945,0.4021037817,1866.618042,1266.618042,-969.3534546,-969.3534546,0,0.01835540868,213.0512238,3.290176392e-05,1.620214701,1.296132684,1.280133486,615.0492554,15.04929924,Setup
24,Setup,302.3275757,7.457754135,0.02205848694,641.3069458,4.78663826,0,1569.531494,969.5314941,-847.2337646,-847.2337646,0,0.005365964025,13.76963997,-8.9854002e-05,1.410987496,1.086905479,1.070906281,615.979248,16.06154633,Setup
25,Setup,312.6449585,8.191322327,0.02206574194,593.3109131,4.397595406,0,1554.090088,954.0900879,-850.6935425,-850.6935425,0,0.005181385204,3.856226444,-8.337944746e-05,1.370550275,1.046468258,1.03046906,616.3884277,16.46942329,Wait
26,Wait,314.3012695,8.346646309,0.02205989882,0,0,0,1538.676636,938.6766968,-853.8601685,-853.8601685,0,0.02866524085,10.08758163,-0.0001794695854,1.318653107,0.9945710897,0.9785718918,623.9899902,24.06895828,Wait
27,Wait,314.125885,7.977220535,0.02396468073,0,0,0.143326208,1523.30896,923.3088379,-856.6865234,-856.6865234,0,0.02684496343,9.913454056,-9.214878082e-05,1.283970237,0.9598882198,0.9438890219,623.6394043,23.71694565,Wait
28,Wait,314.0359497,7.968809128,0.02621809766,0,0,0.132791549,1508.002197,908.0021362,-859.135437,-859.135437,0,0.02459349111,10.00158119,-0.0001089572906,1.250498056,0.9264160395,0.9104168415,623.6374512,23.71359634,Wait
81,Wait,335.3231812,8.44539547,0.03081058711,0,0,0,833.868103,233.8684998,-689.2719116,-689.2713013,0,0.01988240331,-11.90536785,4.225969315e-05,0.3244175613,0.0003355741501,-0.01566362381,623.0477295,23.04356194,Wait
82,Wait,335.3314209,8.445131302,0.03081058711,0,0,0,823.1856689,223.1860199,-685.1953735,-685.1948242,0,0.01988246292,-11.91453552,2.682209015e-05,0.3090298474,-0.01505213976,-0.03105133772,623.046814,23.04283524,Kick
83,Kick,336.839447,8.446304321,0.03349127993,112.4971619,-3.512477636,0.2010518759,812.5690918,212.5694427,-681.1259766,-681.1254883,1,0.01720080897,-13.50449848,2.91466713e-05,0.2937648296,-0.03031715751,-0.04631635547,622.9669189,22.9631691,Kick
