time, x, v, LA, HA
4.300000, 20.565058, 9.615614, 2.441734, ACC
4.400000, 21.538828, 9.859788, 2.389506, ACC
4.500000, 22.536754, 10.098738, -1.173322, ACC
4.600000, 23.540761, 9.981406, 1.630013, ACC
4.700000, 24.547052, 10.144408, 2.008983, ACC
4.800000, 25.571538, 10.345306, 2.695440, ACC
4.900000, 26.619545, 10.614850, 1.894836, ACC
5.000000, 27.690505, 10.804333, 1.968909, ACC
5.100000, 28.780783, 11.001224, 3.527361, ACC
5.200000, 29.898542, 11.353960, 2.081908, ACC
5.300000, 31.044347, 11.562151, 3.871120, ACC
5.400000, 32.219918, 11.949263, 1.787584, ACC
5.500000, 33.423782, 12.128022, 1.326736, ACC
5.600000, 34.643218, 12.260695, 0.888747, ACC
5.700000, 35.873731, 12.349570, 1.564215, ACC
5.800000, 37.116509, 12.505991, 3.522894, ACC
5.900000, 38.384723, 12.858281, 0.478071, ACC
6.000000, 39.672942, 12.906088, 1.790068, ACC
6.100000, 40.972501, 13.085095, 0.615227, ACC
6.200000, 42.284086, 13.146617, 3.299629, ACC
6.300000, 43.615246, 13.476580, 1.341320, ACC
6.400000, 44.969611, 13.610712, 2.291398, ACC
6.500000, 46.342139, 13.839852, 1.389295, ACC
6.600000, 47.733071, 13.978782, 1.400396, ACC
6.700000, 49.137951, 14.118821, 1.481189, ACC
6.800000, 50.557239, 14.266940, 1.408205, ACC
6.900000, 51.990974, 14.407761, 2.725489, ACC
7.000000, 53.445378, 14.680310, 0.376168, ACC
7.100000, 54.915289, 14.717926, 2.468160, ACC
7.200000, 56.399423, 14.964742, 1.357295, ACC
7.300000, 57.902684, 15.100472, 1.923055, ACC
7.400000, 59.422346, 15.292777, 2.226821, ACC
7.500000, 60.962758, 15.515460, 2.718094, ACC
7.600000, 62.527894, 15.787269, 1.961303, ACC
7.700000, 64.116428, 15.983399, 2.125638, ACC
7.800000, 65.725396, 16.195963, 3.371814, ACC
7.900000, 67.361851, 16.533144, 2.713024, ACC
8.000000, 69.028731, 16.804447, 1.897374, ACC
8.100000, 70.718662, 16.994184, 0.306329, ACC
8.200000, 72.419612, 17.024817, 1.973222, ACC
8.300000, 74.131960, 17.222139, 0.840428, ACC
8.400000, 75.858376, 17.306182, 3.673146, ACC
8.500000, 77.607360, 17.673497, 2.548311, ACC
8.600000, 79.387451, 17.928328, 2.739301, ACC
8.700000, 81.193981, 18.202258, 2.878371, ACC
8.800000, 83.028598, 18.490095, 3.259262, ACC
8.900000, 84.893904, 18.816021, 1.641575, ACC
9.000000, 86.783714, 18.980179, 4.518314, ACC
9.100000, 88.704324, 19.432010, 2.705124, ACC
9.200000, 90.661050, 19.702523, 1.099550, ACC
9.300000, 92.636800, 19.812478, 2.930851, ACC
9.400000, 94.632702, 20.105563, 1.512516, ACC
9.500000, 96.650821, 20.256814, 3.579224, ACC
9.600000, 98.694399, 20.614737, 0.855308, ACC
9.700000, 100.760149, 20.700267, 2.994984, ACC
9.800000, 102.845150, 20.999766, 2.778232, ACC
9.900000, 104.959018, 21.277589, 0.791986, ACC
10.000000, 107.090737, 21.356788, 1.985564, ACC
10.100000, 109.236344, 21.555344, 1.609928, ACC
10.200000, 111.399928, 21.716337, 1.750706, ACC
10.300000, 113.580315, 21.891408, 1.018143, ACC
10.400000, 115.774546, 21.993222, -0.079604, ACC
10.500000, 117.973471, 21.985262, 1.778116, ACC
10.600000, 120.180887, 22.163073, 1.876373, ACC
10.700000, 122.406576, 22.350710, 1.442219, ACC
10.800000, 124.648859, 22.494932, 0.730780, ACC
10.900000, 126.902006, 22.568010, 3.938236, ACC
11.000000, 129.178498, 22.961834, 1.109029, ACC
11.100000, 131.480226, 23.072737, 1.837299, ACC
11.200000, 133.796687, 23.256467, 4.620132, ACC
11.300000, 136.145434, 23.718480, 1.089290, ACC
11.400000, 138.522728, 23.827409, 1.795582, ACC
11.500000, 140.914447, 24.006967, 1.284254, ACC
11.600000, 143.321565, 24.135392, 0.843952, ACC
11.700000, 145.739324, 24.219788, 2.513767, ACC
11.800000, 148.173872, 24.471164, 2.132913, ACC
11.900000, 150.631653, 24.684456, -2.636532, DEC
12.000000, 153.086916, 24.420802, -1.922763, DEC
12.100000, 155.519382, 24.228526, -1.905507, DEC
12.200000, 157.932707, 24.037975, -2.424578, DEC
12.300000, 160.324382, 23.795518, -1.648684, DEC
12.400000, 162.695690, 23.630649, -2.683850, DEC
12.500000, 165.045336, 23.362264, -3.027136, DEC
12.600000, 167.366427, 23.059551, -1.636767, DEC
12.700000, 169.664198, 22.895874, -1.916049, DEC
12.800000, 171.944205, 22.704269, -1.701942, DEC
12.900000, 174.206122, 22.534075, -1.558773, DEC
13.000000, 176.451736, 22.378198, -2.420614, DEC
13.100000, 178.677453, 22.136136, -3.409544, DEC
13.200000, 180.874018, 21.795182, 1.858368, ACC
13.300000, 183.062829, 21.981019, -2.929686, DEC
13.400000, 185.246282, 21.688050, -1.316170, DEC
13.500000, 187.408506, 21.556433, -1.299247, DEC
13.600000, 189.557653, 21.426508, -2.776529, DEC
13.700000, 191.686421, 21.148855, -1.887319, DEC
13.800000, 193.791870, 20.960124, -1.456811, DEC
13.900000, 195.880599, 20.814443, -3.597619, DEC
14.000000, 197.944055, 20.454681, -1.315195, DEC
14.100000, 199.982947, 20.323161, -1.769181, DEC
14.200000, 202.006417, 20.146243, -1.940295, DEC
14.300000, 204.011340, 19.952214, -0.394990, DEC
14.400000, 206.004586, 19.912715, -1.928986, DEC
14.500000, 207.986213, 19.719816, -1.406330, DEC
14.600000, 209.951163, 19.579183, -2.175116, DEC
14.700000, 211.898206, 19.361672, -1.183971, DEC
14.800000, 213.828453, 19.243274, -0.306878, DEC
14.900000, 215.751246, 19.212587, -2.327164, DEC
15.000000, 217.660869, 18.979870, -1.479544, DEC
15.100000, 219.551458, 18.831916, -0.748234, DEC
15.200000, 221.430909, 18.757092, -0.106850, DEC
15.300000, 223.306084, 18.746407, -1.485901, DEC
15.400000, 225.173295, 18.597817, -1.424797, DEC
15.500000, 227.025953, 18.455338, -0.527437, DEC
15.600000, 228.868849, 18.402594, -2.493229, DEC
15.700000, 230.696642, 18.153271, -1.449190, DEC
15.800000, 232.504723, 18.008352, -2.296476, DEC
15.900000, 234.294076, 17.778704, -1.388012, DEC
16.000000, 236.065007, 17.639903, -2.400524, DEC
16.100000, 237.816994, 17.399851, -3.999789, DEC
16.200000, 239.536980, 16.999872, -1.739217, DEC
16.300000, 241.228272, 16.825950, -2.292625, DEC
16.400000, 242.899403, 16.596688, -1.349946, DEC
16.500000, 244.552323, 16.461693, -2.390470, DEC
16.600000, 246.186539, 16.222646, -2.666784, DEC
16.700000, 247.795470, 15.955968, -1.275666, DEC
16.800000, 249.384689, 15.828401, -1.210157, DEC
16.900000, 250.961478, 15.707385, -1.869941, DEC
17.000000, 252.522867, 15.520391, -0.911584, DEC
17.100000, 254.070348, 15.429233, -1.572412, DEC
17.200000, 255.605409, 15.271992, -0.552633, DEC
17.300000, 257.129845, 15.216728, -1.659949, DEC
17.400000, 258.643218, 15.050733, 0.261432, DEC
17.500000, 260.149599, 15.076877, -1.547997, DEC
17.600000, 261.649546, 14.922077, -2.134450, DEC
17.700000, 263.131082, 14.708632, -2.665892, DEC
17.800000, 264.588616, 14.442043, -3.176491, DEC
17.900000, 266.016937, 14.124394, -0.614905, DEC
18.000000, 267.426302, 14.062903, 0.335147, DEC
18.100000, 268.834268, 14.096418, -1.824571, DEC
18.200000, 270.234787, 13.913961, -2.092042, DEC
18.300000, 271.615723, 13.704757, -1.391817, DEC
18.400000, 272.979240, 13.565575, -1.980556, DEC
18.500000, 274.325894, 13.367519, -2.041129, DEC
18.600000, 275.652441, 13.163406, -1.669340, DEC
18.700000, 276.960435, 12.996472, -2.419576, DEC
18.800000, 278.247984, 12.754515, -3.444656, DEC
18.900000, 279.506212, 12.410049, -2.239423, DEC
19.000000, 280.736020, 12.186107, -0.616110, DEC
19.100000, 281.951550, 12.124496, -2.199058, DEC
19.200000, 283.153004, 11.904590, -3.596520, DEC
19.300000, 284.325481, 11.544938, -3.118828, DEC
19.400000, 285.464381, 11.233055, -1.422616, DEC
19.500000, 286.580573, 11.090794, -2.537250, DEC
19.600000, 287.676966, 10.837069, -3.710017, DEC
19.700000, 288.742123, 10.466067, -2.507629, DEC
19.800000, 289.776191, 10.215304, -1.785828, DEC
19.900000, 290.788793, 10.036721, -4.265588, DEC
20.000000, 291.771137, 9.610163, -1.025540, DEC
20.100000, 292.727025, 9.507609, -2.464302, DEC
20.200000, 293.665465, 9.261178, -4.282930, DEC
20.300000, 294.570168, 8.832885, -1.302249, DEC
20.400000, 295.446945, 8.702661, -1.585018, DEC
20.500000, 296.309286, 8.544159, -3.666595, DEC
20.600000, 297.145369, 8.177499, -1.301063, DEC
20.700000, 297.956614, 8.047393, -2.583914, DEC
20.800000, 298.748433, 7.789001, -2.252423, DEC
20.900000, 299.516072, 7.563759, -0.775960, DEC
21.000000, 300.268568, 7.486163, -2.835305, DEC
21.100000, 301.003007, 7.202633, -1.286628, DEC
21.200000, 301.716838, 7.073970, -0.972773, DEC
21.300000, 302.419371, 6.976693, -1.753759, DEC
21.400000, 303.108271, 6.801317, -2.545397, DEC
21.500000, 303.775676, 6.546777, -0.107603, DEC
21.600000, 304.429816, 6.536017, -1.724395, DEC
21.700000, 305.074795, 6.363577, -3.270667, DEC
21.800000, 305.694800, 6.036511, -3.390405, DEC
21.900000, 306.281499, 5.697470, -4.432328, DEC
22.000000, 306.829084, 5.254237, -3.839798, DEC
22.100000, 307.335309, 4.870257, -2.829506, DEC
22.200000, 307.808187, 4.587307, -1.302355, DEC
22.300000, 308.260406, 4.457071, -2.191796, DEC
22.400000, 308.695154, 4.237892, -1.607422, DEC
22.500000, 309.110906, 4.077150, -0.312845, DEC
22.600000, 309.517057, 4.045865, -2.272127, DEC
22.700000, 309.910283, 3.818652, -1.675825, DEC
22.800000, 310.283769, 3.651070, -2.358942, DEC
22.900000, 310.637081, 3.415176, -1.522527, DEC
23.000000, 310.970986, 3.262923, -1.907287, DEC
23.100000, 311.287742, 3.072194, -1.174076, DEC
23.200000, 311.589091, 2.954787, -1.111709, DEC
23.300000, 311.879011, 2.843616, -2.656901, DEC
23.400000, 312.150088, 2.577926, -2.963983, DEC
23.500000, 312.393061, 2.281527, -2.715077, DEC
23.600000, 312.607638, 2.010020, 0.367003, DEC
23.700000, 312.810475, 2.046720, -1.188042, DEC
23.800000, 313.009207, 1.927916, 0.375461, DEC
23.900000, 313.203876, 1.965462, -3.509737, DEC
24.000000, 313.382873, 1.614488, -2.290199, DEC
24.100000, 313.532871, 1.385468, -0.497620, DEC
24.200000, 313.668930, 1.335706, -3.739181, DEC
24.300000, 313.783805, 0.961788, -1.433410, DEC
24.400000, 313.872816, 0.818447, -1.944590, DEC
24.500000, 313.944938, 0.623988, -2.697641, DEC
24.600000, 313.993849, 0.354224, -1.813229, DEC
24.700000, 314.020205, 0.172901, -0.785162, DEC
24.800000, 314.033569, 0.094385, -1.432496, DEC
24.900000, 314.038288, 0.000000, -2.342911, DEC
