time, x, v, LA, HA
8.700000, 56.040495, 12.669835, 1.922909, ACC
8.800000, 57.317093, 12.862126, 1.362165, ACC
8.900000, 58.610116, 12.998342, 2.832949, ACC
9.000000, 59.924115, 13.281637, -0.120980, ACC
9.100000, 61.251674, 13.269539, 0.517586, ACC
9.200000, 62.581216, 13.321298, 1.523223, ACC
9.300000, 63.920962, 13.473620, 2.385330, ACC
9.400000, 65.280250, 13.712153, -2.249160, ACC
9.500000, 66.640220, 13.487237, 2.724539, ACC
9.600000, 68.002566, 13.759691, 1.993238, ACC
9.700000, 69.388502, 13.959015, 1.225915, ACC
9.800000, 70.790533, 14.081606, -0.399476, ACC
9.900000, 72.196696, 14.041659, 1.843049, ACC
10.000000, 73.610077, 14.225964, 1.893851, ACC
10.100000, 75.042143, 14.415349, 1.385828, ACC
10.200000, 76.490607, 14.553932, 2.438794, ACC
10.300000, 77.958194, 14.797811, 3.289511, ACC
10.400000, 79.454422, 15.126762, -0.806407, ACC
10.500000, 80.963067, 15.046121, 1.805339, ACC
10.600000, 82.476705, 15.226655, 0.904188, ACC
10.700000, 84.003892, 15.317074, 1.550334, ACC
10.800000, 85.543351, 15.472107, 1.678119, ACC
10.900000, 87.098952, 15.639919, 0.613417, ACC
11.000000, 88.666011, 15.701261, 2.605208, ACC
11.100000, 90.249163, 15.961782, 1.995276, ACC
11.200000, 91.855318, 16.161309, 0.429048, ACC
11.300000, 93.473594, 16.204214, 1.932904, ACC
11.400000, 95.103680, 16.397505, 2.324905, ACC
11.500000, 96.755055, 16.629995, 2.683009, ACC
11.600000, 98.431470, 16.898296, 1.697712, ACC
11.700000, 100.129788, 17.068067, 1.609835, ACC
11.800000, 101.844644, 17.229051, 1.327282, ACC
11.900000, 103.574185, 17.361779, 0.947196, ACC
12.000000, 105.315099, 17.456499, 0.946880, ACC
12.100000, 107.065483, 17.551186, 0.738097, ACC
12.200000, 108.824292, 17.624996, 0.684501, ACC
12.300000, 110.590215, 17.693446, 4.216283, ACC
12.400000, 112.380641, 18.115075, 2.419649, ACC
12.500000, 114.204246, 18.357039, 2.085388, ACC
12.600000, 116.050377, 18.565578, -0.159179, ACC
12.700000, 117.906139, 18.549660, 2.361671, ACC
12.800000, 119.772914, 18.785827, 0.897418, ACC
12.900000, 121.655983, 18.875569, 2.171686, ACC
13.000000, 123.554399, 19.092738, 0.668277, ACC
13.100000, 125.467014, 19.159566, 0.848165, ACC
13.200000, 127.387211, 19.244382, 2.563505, ACC
13.300000, 129.324467, 19.500733, 3.286544, ACC
13.400000, 131.290973, 19.829387, 0.089828, ACC
13.500000, 133.274361, 19.838370, 1.151119, ACC
13.600000, 135.263953, 19.953482, 1.365238, ACC
13.700000, 137.266128, 20.090005, 1.917514, ACC
13.800000, 139.284716, 20.281757, 1.153469, ACC
13.900000, 141.318659, 20.397104, 1.045448, ACC
14.000000, 143.363597, 20.501649, 1.908705, ACC
14.100000, 145.423305, 20.692519, 0.686655, ACC
14.200000, 147.495990, 20.761185, 0.533606, ACC
14.300000, 149.574777, 20.814545, 2.382998, ACC
14.400000, 151.668146, 21.052845, -0.032730, ACC
14.500000, 153.773267, 21.049572, 2.732617, ACC
14.600000, 155.891887, 21.322834, 0.530761, ACC
14.700000, 158.026824, 21.375910, 1.112449, ACC
14.800000, 160.169978, 21.487155, 2.626984, ACC
14.900000, 162.331828, 21.749853, 1.564854, ACC
15.000000, 164.514638, 21.906338, 1.244149, ACC
15.100000, 166.711492, 22.030753, 2.276248, ACC
15.200000, 168.925949, 22.258378, 2.214366, ACC
15.300000, 171.162858, 22.479815, 1.637896, ACC
15.400000, 173.419029, 22.643604, -1.643567, DEC
15.500000, 175.675172, 22.479248, -2.994020, DEC
15.600000, 177.908126, 22.179846, -1.700852, DEC
15.700000, 180.117607, 22.009760, -1.011555, DEC
15.800000, 182.313525, 21.908605, -4.235140, DEC
15.900000, 184.483210, 21.485091, 1.968999, ACC
16.000000, 186.641564, 21.681991, -3.809703, DEC
16.100000, 188.790715, 21.301021, -1.556674, DEC
16.200000, 190.913033, 21.145353, -3.286180, DEC
16.300000, 193.011138, 20.816735, -1.681054, DEC
16.400000, 195.084406, 20.648630, -1.728493, DEC
16.500000, 197.140626, 20.475780, -0.480567, DEC
16.600000, 199.185802, 20.427724, -0.501543, DEC
16.700000, 201.226066, 20.377569, -2.078900, DEC
16.800000, 203.253429, 20.169679, -2.883433, DEC
16.900000, 205.255979, 19.881336, -0.786554, DEC
17.000000, 207.240180, 19.802681, -1.300198, DEC
17.100000, 209.213947, 19.672661, -2.583634, DEC
17.200000, 211.168295, 19.414297, -2.703785, DEC
17.300000, 213.096206, 19.143919, -2.637085, DEC
17.400000, 214.997412, 18.880210, -4.223316, DEC
17.500000, 216.864317, 18.457879, -1.549651, DEC
17.600000, 218.702357, 18.302914, -2.373519, DEC
17.700000, 220.520780, 18.065562, -3.729966, DEC
17.800000, 222.308687, 17.692565, -1.240762, DEC
17.900000, 224.071739, 17.568489, -2.006640, DEC
18.000000, 225.818555, 17.367825, -3.686703, DEC
18.100000, 227.536904, 16.999155, 1.101698, ACC
18.200000, 229.242328, 17.109324, -1.639664, DEC
18.300000, 230.945062, 16.945358, -3.776449, DEC
18.400000, 232.620716, 16.567713, -3.054947, DEC
18.500000, 234.262212, 16.262218, -1.652863, DEC
18.600000, 235.880170, 16.096932, -3.548254, DEC
18.700000, 237.472122, 15.742107, 2.956046, ACC
18.800000, 239.061113, 16.037711, -0.296220, DEC
18.900000, 240.663403, 16.008089, -2.349065, DEC
19.000000, 242.252466, 15.773183, -2.455488, DEC
19.100000, 243.817507, 15.527634, -1.894387, DEC
19.200000, 245.360799, 15.338195, -2.620968, DEC
19.300000, 246.881513, 15.076098, -2.498544, DEC
19.400000, 248.376630, 14.826244, -2.026941, DEC
19.500000, 249.849120, 14.623550, -2.764483, DEC
19.600000, 251.297653, 14.347102, -2.828221, DEC
19.700000, 252.718222, 14.064280, -1.576821, DEC
19.800000, 254.116766, 13.906598, -2.168716, DEC
19.900000, 255.496582, 13.689726, -1.744937, DEC
20.000000, 256.856830, 13.515232, -2.792701, DEC
20.100000, 258.194389, 13.235962, -2.709149, DEC
20.200000, 259.504440, 12.965047, -3.191162, DEC
20.300000, 260.784989, 12.645931, -1.335790, DEC
20.400000, 262.042903, 12.512352, -1.581677, DEC
20.500000, 263.286230, 12.354184, -1.208557, DEC
20.600000, 264.515605, 12.233329, -2.879762, DEC
20.700000, 265.724539, 11.945352, -2.639450, DEC
20.800000, 266.905877, 11.681407, -1.773749, DEC
20.900000, 268.065149, 11.504032, -1.177295, DEC
21.000000, 269.209666, 11.386303, -1.705452, DEC
21.100000, 270.339769, 11.215758, -1.190671, DEC
21.200000, 271.455392, 11.096691, -1.941409, DEC
21.300000, 272.555354, 10.902550, -0.863721, DEC
21.400000, 273.641290, 10.816178, -2.206057, DEC
21.500000, 274.711877, 10.595572, -2.005944, DEC
21.600000, 275.761405, 10.394978, -1.801549, DEC
21.700000, 276.791895, 10.214823, -3.236040, DEC
21.800000, 277.797197, 9.891219, -3.110867, DEC
21.900000, 278.770765, 9.580132, -1.079690, DEC
22.000000, 279.723379, 9.472163, -3.472142, DEC
22.100000, 280.653235, 9.124949, -2.438312, DEC
22.200000, 281.553538, 8.881118, -2.898433, DEC
22.300000, 282.427158, 8.591274, -2.177305, DEC
22.400000, 283.275399, 8.373544, -3.320706, DEC
22.500000, 284.096150, 8.041473, -4.371318, DEC
22.600000, 284.878440, 7.604341, 2.813051, ACC
22.700000, 285.652940, 7.885647, -1.325023, DEC
22.800000, 286.434879, 7.753144, -0.360261, DEC
22.900000, 287.208392, 7.717118, -3.917242, DEC
23.000000, 287.960518, 7.325394, -0.015933, DEC
23.100000, 288.692978, 7.323801, -3.293262, DEC
23.200000, 289.408891, 6.994474, -3.564473, DEC
23.300000, 290.090517, 6.638027, -2.144697, DEC
23.400000, 290.743596, 6.423557, -1.586388, DEC
23.500000, 291.378020, 6.264919, -1.987206, DEC
23.600000, 291.994575, 6.066198, -0.175785, DEC
23.700000, 292.600316, 6.048620, -2.800039, DEC
23.800000, 293.191178, 5.768616, -1.408327, DEC
23.900000, 293.760998, 5.627783, -2.635167, DEC
24.000000, 294.310600, 5.364266, -2.390886, DEC
24.100000, 294.835073, 5.125178, -2.336583, DEC
24.200000, 295.335908, 4.891520, -2.091979, DEC
24.300000, 295.814600, 4.682322, -0.246021, DEC
24.400000, 296.281602, 4.657719, -2.771570, DEC
24.500000, 296.733516, 4.380562, -1.689847, DEC
24.600000, 297.163123, 4.211578, -2.296929, DEC
24.700000, 297.572796, 3.981885, -0.524453, DEC
24.800000, 297.968362, 3.929440, -1.697364, DEC
24.900000, 298.352819, 3.759703, -3.113654, DEC
25.000000, 298.713221, 3.448338, -1.651589, DEC
25.100000, 299.049797, 3.283179, -0.858492, DEC
25.200000, 299.373823, 3.197330, -2.057609, DEC
25.300000, 299.683267, 2.991569, -3.425097, DEC
25.400000, 299.965299, 2.649059, -2.749762, DEC
25.500000, 300.216456, 2.374083, -0.349445, DEC
25.600000, 300.452117, 2.339138, -1.891419, DEC
25.700000, 300.676574, 2.149996, -1.218659, DEC
25.800000, 300.885480, 2.028131, 1.000477, DEC
25.900000, 301.093296, 2.128178, -3.263491, DEC
26.000000, 301.289796, 1.801829, -3.132255, DEC
26.100000, 301.454318, 1.488604, -1.690214, DEC
26.200000, 301.594727, 1.319582, -2.675815, DEC
26.300000, 301.713306, 1.052001, -0.412301, DEC
26.400000, 301.816445, 1.010771, -0.900289, DEC
26.500000, 301.913020, 0.920742, -2.474547, DEC
26.600000, 301.992722, 0.673287, -3.114750, DEC
26.700000, 302.044477, 0.361812, -3.243380, DEC
26.800000, 302.064441, 0.037474, -3.292669, DEC
26.900000, 302.066315, 0.000000, -0.555867, DEC
