time, x, v, LA, HA
0.000000, 0.000000, 0.000000, 5.360533, ACC
0.100000, 0.026803, 0.536053, 6.170394, ACC
0.200000, 0.111260, 1.153093, 5.018223, ACC
0.300000, 0.251660, 1.654915, 6.033571, ACC
0.400000, 0.447320, 2.258272, 5.923001, ACC
0.500000, 0.702762, 2.850572, 4.242501, ACC
0.600000, 1.009032, 3.274822, 4.516447, ACC
0.700000, 1.359096, 3.726467, 3.937587, ACC
0.800000, 1.751431, 4.120226, 3.990796, ACC
0.900000, 2.183407, 4.519305, 5.282256, ACC
1.000000, 2.661749, 5.047531, 3.694649, ACC
1.100000, 3.184975, 5.416996, 4.478233, ACC
1.200000, 3.749066, 5.864819, 5.289079, ACC
1.300000, 4.361993, 6.393727, 5.255693, ACC
1.400000, 5.027645, 6.919296, 4.728844, ACC
1.500000, 5.743218, 7.392181, 5.633522, ACC
1.600000, 6.510604, 7.955533, 5.085011, ACC
1.700000, 7.331583, 8.464034, 4.768424, ACC
1.800000, 8.201828, 8.940876, 5.773471, ACC
1.900000, 9.124783, 9.518224, 4.579749, ACC
2.000000, 10.099504, 9.976198, 4.931690, ACC
2.100000, 11.121782, 10.469367, 4.148800, ACC
2.200000, 12.189463, 10.884247, 4.997934, ACC
2.300000, 13.302878, 11.384041, 5.423694, ACC
2.400000, 14.468400, 11.926410, 4.052086, ACC
2.500000, 15.681302, 12.331619, 6.669421, ACC
2.600000, 16.947811, 12.998561, 5.430383, ACC
2.700000, 18.274819, 13.541599, 4.465297, ACC
2.800000, 19.651305, 13.988129, 3.418098, ACC
2.900000, 21.067208, 14.329939, 5.210877, ACC
3.000000, 22.526257, 14.851026, 5.001666, ACC
3.100000, 24.036368, 15.351193, -0.755340, CON
3.200000, 25.567710, 15.275659, -0.066514, CON
3.300000, 27.094944, 15.269008, -0.585283, CON
3.400000, 28.618918, 15.210479, 0.408263, CON
3.500000, 30.142007, 15.251306, -1.166035, CON
3.600000, 31.661308, 15.134702, 2.060090, CON
3.700000, 33.185078, 15.340711, 0.282138, CON
3.800000, 34.720560, 15.368925, 1.835900, CON
3.900000, 36.266632, 15.552515, 0.336171, CON
4.000000, 37.823564, 15.586132, 0.643486, CON
4.100000, 39.385395, 15.650481, -0.241888, CON
4.200000, 40.949234, 15.626292, 0.163724, CON
4.300000, 42.512681, 15.642664, 0.015502, CON
4.400000, 44.077025, 15.644214, -0.791617, CON
4.500000, 45.637489, 15.565053, 1.027204, CON
4.600000, 47.199130, 15.667773, -0.390471, CON
4.700000, 48.763955, 15.628726, 0.477401, CON
4.800000, 50.329215, 15.676466, 0.426884, CON
4.900000, 51.898996, 15.719154, -0.975695, CON
5.000000, 53.466033, 15.621585, 1.719825, CON
5.100000, 55.036790, 15.793567, -0.376823, CON
5.200000, 56.614263, 15.755885, -0.202068, CON
5.300000, 58.188841, 15.735678, -1.732794, CON
5.400000, 59.753745, 15.562399, 1.689697, CON
5.500000, 61.318433, 15.731369, 1.655274, CON
5.600000, 62.899846, 15.896896, 0.319725, CON
5.700000, 64.491135, 15.928869, -0.679613, CON
5.800000, 66.080623, 15.860907, 0.600679, CON
5.900000, 67.669718, 15.920975, 0.416086, CON
6.000000, 69.263896, 15.962584, -0.894607, CON
6.100000, 70.855681, 15.873123, 0.949217, CON
6.200000, 72.447739, 15.968045, -2.046483, CON
6.300000, 74.034311, 15.763397, -0.149611, CON
6.400000, 75.609903, 15.748435, 1.079238, CON
6.500000, 77.190143, 15.856359, -1.905169, CON
6.600000, 78.766253, 15.665842, -0.359728, CON
6.700000, 80.331038, 15.629869, 1.252760, CON
6.800000, 81.900289, 15.755145, 0.806442, CON
6.900000, 83.479836, 15.835790, -1.229344, CON
7.000000, 85.057268, 15.712855, -0.042372, CON
7.100000, 86.628342, 15.708618, -0.769629, CON
7.200000, 88.195355, 15.631655, -0.399551, CON
7.300000, 89.756523, 15.591700, 0.986911, CON
7.400000, 91.320628, 15.690391, 1.666780, CON
7.500000, 92.898001, 15.857069, -1.592597, CON
7.600000, 94.475745, 15.697810, 0.344768, CON
7.700000, 96.047250, 15.732286, -0.411794, CON
7.800000, 97.618419, 15.691107, 0.390412, CON
7.900000, 99.189482, 15.730148, -1.184376, CON
8.000000, 100.756575, 15.611711, 0.328539, CON
8.100000, 102.319389, 15.644565, 0.613275, CON
8.200000, 103.886911, 15.705892, 0.168534, CON
8.300000, 105.458343, 15.722745, -0.273274, CON
8.400000, 107.029252, 15.695418, -0.142879, CON
8.500000, 108.598079, 15.681130, 0.528121, CON
8.600000, 110.168833, 15.733942, -1.620028, CON
8.700000, 111.734127, 15.571939, -1.858900, CON
8.800000, 113.282026, 15.386049, -0.065290, CON
8.900000, 114.820305, 15.379520, -0.604091, CON
9.000000, 116.355236, 15.319111, 0.266026, CON
9.100000, 117.888477, 15.345714, -0.383297, CON
9.200000, 119.421132, 15.307384, 0.111038, CON
9.300000, 120.952426, 15.318488, 1.491306, CON
9.400000, 122.491731, 15.467619, 0.989575, CON
9.500000, 124.043441, 15.566576, 1.893240, CON
9.600000, 125.609565, 15.755900, 1.749855, CON
9.700000, 127.193904, 15.930886, -0.195279, CON
9.800000, 128.786016, 15.911358, -0.178146, CON
9.900000, 130.376261, 15.893543, -0.116190, CON
10.000000, 131.965035, 15.881924, -1.373549, CON
10.100000, 133.546359, 15.744569, -1.236147, CON
10.200000, 135.114635, 15.620954, -1.525752, CON
10.300000, 136.669102, 15.468379, -0.169119, CON
10.400000, 138.215095, 15.451467, 1.112807, CON
10.500000, 139.765805, 15.562748, -2.762383, DEC
10.600000, 141.308268, 15.286510, 0.241384, CON
10.700000, 142.838126, 15.310648, -0.440872, DEC
10.800000, 144.366987, 15.266561, -1.577616, DEC
10.900000, 145.885755, 15.108800, -3.558026, DEC
11.000000, 147.378844, 14.752997, -1.275105, DEC
11.100000, 148.847769, 14.625487, -3.341947, DEC
11.200000, 150.293608, 14.291292, -3.299064, DEC
11.300000, 151.706241, 13.961385, -2.088431, DEC
11.400000, 153.091938, 13.752542, -1.439937, DEC
11.500000, 154.459992, 13.608548, -1.122254, DEC
11.600000, 155.815236, 13.496323, -3.088560, DEC
11.700000, 157.149425, 13.187467, -1.755171, DEC
11.800000, 158.459396, 13.011950, -1.478414, DEC
11.900000, 159.753199, 12.864109, -2.115610, DEC
12.000000, 161.029032, 12.652548, -3.006572, DEC
12.100000, 162.279254, 12.351890, -3.328929, DEC
12.200000, 163.497798, 12.018998, 5.668035, ACC
12.300000, 164.728038, 12.585801, -0.916485, DEC
12.400000, 165.982036, 12.494153, -2.829224, DEC
12.500000, 167.217305, 12.211230, -1.180855, DEC
12.600000, 168.432524, 12.093145, -1.337346, DEC
12.700000, 169.635152, 11.959410, -1.977629, DEC
12.800000, 170.821204, 11.761647, -2.492218, DEC
12.900000, 171.984908, 11.512425, -1.880088, DEC
13.000000, 173.126750, 11.324417, -1.404136, DEC
13.100000, 174.252171, 11.184003, -1.130404, DEC
13.200000, 175.364919, 11.070963, -4.300272, DEC
13.300000, 176.450514, 10.640936, -2.260342, DEC
13.400000, 177.503306, 10.414901, -1.327971, DEC
13.500000, 178.538156, 10.282104, -2.436968, DEC
13.600000, 179.554182, 10.038407, -1.459538, DEC
13.700000, 180.550725, 9.892454, -2.768477, DEC
13.800000, 181.526128, 9.615606, -1.510257, DEC
13.900000, 182.480137, 9.464580, -2.294126, DEC
14.000000, 183.415125, 9.235168, -2.269077, DEC
