time, x, v, LA, HA
0.000000, 0.000000, 0.000000, 2.171799, ACC
0.100000, 0.010859, 0.217180, 1.579402, ACC
0.200000, 0.040474, 0.375120, 2.351301, ACC
0.300000, 0.089743, 0.610250, 2.689191, ACC
0.400000, 0.164213, 0.879169, 2.503954, ACC
0.500000, 0.264650, 1.129565, 2.169763, ACC
0.600000, 0.388455, 1.346541, 5.246645, ACC
0.700000, 0.549343, 1.871206, 0.505273, ACC
0.800000, 0.738990, 1.921733, 3.254104, ACC
0.900000, 0.947434, 2.247143, 2.733707, ACC
1.000000, 1.185816, 2.520514, 1.193046, ACC
1.100000, 1.443833, 2.639818, 3.832446, ACC
1.200000, 1.726977, 3.023063, 2.989207, ACC
1.300000, 2.044229, 3.321984, 2.509147, ACC
1.400000, 2.388974, 3.572898, 3.255869, ACC
1.500000, 2.762543, 3.898485, 4.685899, ACC
1.600000, 3.175821, 4.367075, 2.815049, ACC
1.700000, 3.626603, 4.648580, 2.776027, ACC
1.800000, 4.105342, 4.926183, 2.051840, ACC
1.900000, 4.608219, 5.131367, 3.289277, ACC
2.000000, 5.137802, 5.460295, 2.504917, ACC
2.100000, 5.696356, 5.710786, 1.423189, ACC
2.200000, 6.274551, 5.853105, 3.244770, ACC
2.300000, 6.876085, 6.177582, 3.373718, ACC
2.400000, 7.510712, 6.514954, 4.981807, ACC
2.500000, 8.187116, 7.013135, 2.423447, ACC
2.600000, 8.900547, 7.255479, 3.232541, ACC
2.700000, 9.642258, 7.578734, 1.562240, ACC
2.800000, 10.407942, 7.734957, 2.735939, ACC
2.900000, 11.195118, 8.008551, 1.743423, ACC
3.000000, 12.004690, 8.182894, 3.893471, ACC
3.100000, 12.842447, 8.572241, 3.498055, ACC
3.200000, 13.717161, 8.922046, 2.245265, ACC
3.300000, 14.620592, 9.146573, 3.813921, ACC
3.400000, 15.554319, 9.527965, 3.756390, ACC
3.500000, 16.525897, 9.903604, 3.816666, ACC
3.600000, 17.535341, 10.285270, 2.880736, ACC
3.700000, 18.578272, 10.573344, 3.046731, ACC
3.800000, 19.650840, 10.878017, 3.648174, ACC
3.900000, 20.756882, 11.242835, 1.817943, ACC
4.000000, 21.890256, 11.424629, 1.694615, ACC
4.100000, 23.041192, 11.594090, 2.369954, ACC
4.200000, 24.212450, 11.831086, 2.689159, ACC
4.300000, 25.409005, 12.100002, 2.694796, ACC
4.400000, 26.632479, 12.369481, 3.403917, ACC
4.500000, 27.886447, 12.709873, 3.145677, ACC
4.600000, 29.173162, 13.024441, 2.850040, ACC
4.700000, 30.489857, 13.309445, 3.037656, ACC
4.800000, 31.835989, 13.613210, 2.899030, ACC
4.900000, 33.211805, 13.903113, 3.050195, ACC
5.000000, 34.617368, 14.208133, 2.254778, ACC
5.100000, 36.049455, 14.433610, 3.032876, ACC
5.200000, 37.507980, 14.736898, 2.278943, ACC
5.300000, 38.993065, 14.964792, 3.533790, ACC
5.400000, 40.507213, 15.318171, 2.729284, ACC
5.500000, 42.052677, 15.591100, 2.186820, ACC
5.600000, 43.622721, 15.809782, 3.800938, ACC
5.700000, 45.222704, 16.189876, 1.197611, ACC
5.800000, 46.847679, 16.309637, 3.798906, ACC
5.900000, 48.497637, 16.689527, 4.032650, ACC
6.000000, 50.186753, 17.092792, 2.817888, ACC
6.100000, 51.910122, 17.374581, -2.425283, DEC
6.200000, 53.635454, 17.132053, -4.577618, DEC
6.300000, 55.325771, 16.674291, -3.273073, DEC
6.400000, 56.976835, 16.346984, -4.677354, DEC
6.500000, 58.588146, 15.879248, -3.625687, DEC
6.600000, 60.157943, 15.516680, -2.855573, DEC
6.700000, 61.695333, 15.231122, -4.492811, DEC
6.800000, 63.195981, 14.781841, 3.417924, ACC
6.900000, 64.691255, 15.123633, -2.281660, DEC
7.000000, 66.192210, 14.895467, -3.767222, DEC
7.100000, 67.662920, 14.518745, -5.234297, DEC
7.200000, 69.088623, 13.995316, -4.040894, DEC
7.300000, 70.467950, 13.591226, -2.452627, DEC
7.400000, 71.814810, 13.345963, -4.634306, DEC
7.500000, 73.126235, 12.882533, -1.864072, DEC
7.600000, 74.405168, 12.696126, -1.732401, DEC
7.700000, 75.666118, 12.522886, -2.963382, DEC
7.800000, 76.903590, 12.226547, -1.878400, DEC
7.900000, 78.116852, 12.038707, -4.451895, DEC
8.000000, 79.298464, 11.593518, -4.518594, DEC
8.100000, 80.435223, 11.141658, -2.895115, DEC
8.200000, 81.534913, 10.852147, -2.740593, DEC
8.300000, 82.606425, 10.578088, -3.516407, DEC
8.400000, 83.646651, 10.226447, -3.719342, DEC
8.500000, 84.650699, 9.854513, -4.408842, DEC
8.600000, 85.614106, 9.413628, -3.178398, DEC
8.700000, 86.539577, 9.095789, -4.563931, DEC
8.800000, 87.426336, 8.639396, 3.082862, ACC
8.900000, 88.305690, 8.947682, -3.423737, DEC
9.000000, 89.183340, 8.605308, -2.569695, DEC
9.100000, 90.031022, 8.348339, -5.007571, DEC
9.200000, 90.840818, 7.847581, -2.572702, DEC
9.300000, 91.612713, 7.590311, -3.088239, DEC
9.400000, 92.356303, 7.281487, -2.408024, DEC
9.500000, 93.072411, 7.040685, -2.808771, DEC
9.600000, 93.762436, 6.759808, -2.703383, DEC
9.700000, 94.424900, 6.489469, -1.715021, DEC
9.800000, 95.065272, 6.317967, -3.708972, DEC
9.900000, 95.678523, 5.947070, -3.274806, DEC
10.000000, 96.256856, 5.619590, -1.800763, DEC
10.100000, 96.809812, 5.439513, -1.945399, DEC
10.200000, 97.344036, 5.244973, -3.546401, DEC
10.300000, 97.850801, 4.890333, -4.091951, DEC
10.400000, 98.319375, 4.481138, -3.378369, DEC
10.500000, 98.750597, 4.143301, -3.488403, DEC
10.600000, 99.147485, 3.794461, -3.383067, DEC
10.700000, 99.510016, 3.456154, -2.930436, DEC
10.800000, 99.840979, 3.163111, -3.120966, DEC
10.900000, 100.141685, 2.851014, -2.924919, DEC
11.000000, 100.412162, 2.558522, -3.124187, DEC
11.100000, 100.652393, 2.246104, -2.240275, DEC
11.200000, 100.865802, 2.022076, -2.644730, DEC
11.300000, 101.054786, 1.757603, -1.842110, DEC
11.400000, 101.221336, 1.573392, -4.244115, DEC
11.500000, 101.357455, 1.148981, -2.928947, DEC
11.600000, 101.457708, 0.856086, -1.948611, DEC
11.700000, 101.533573, 0.661225, -0.512303, DEC
11.800000, 101.597134, 0.609994, -2.424529, DEC
11.900000, 101.646011, 0.367541, -1.027506, DEC
12.000000, 101.677628, 0.264791, -2.212991, DEC
12.100000, 101.693042, 0.043492, -1.153318, DEC
12.200000, 101.695217, 0.000000, -2.886638, DEC
