time, x, v, LA, HA
0.000000, 0.000000, 0.000000, 10.743010, ACC
0.100000, 0.053715, 1.074301, 9.996766, ACC
0.200000, 0.211129, 2.073978, 10.603759, ACC
0.300000, 0.471546, 3.134354, 9.682589, ACC
0.400000, 0.833394, 4.102612, 8.845166, ACC
0.500000, 1.287881, 4.987129, 11.311440, ACC
0.600000, 1.843151, 6.118273, 8.763117, ACC
0.700000, 2.498794, 6.994585, 10.183777, ACC
0.800000, 3.249171, 8.012962, 9.342684, ACC
0.900000, 4.097181, 8.947231, 11.210389, ACC
1.000000, 5.047956, 10.068270, 10.403795, ACC
1.100000, 6.106802, 11.108649, 8.944745, ACC
1.200000, 7.262390, 12.003124, 10.020308, ACC
1.300000, 8.512804, 13.005155, 10.569714, ACC
1.400000, 9.866168, 14.062126, 10.344660, ACC
1.500000, 11.324104, 15.096592, 10.306945, ACC
1.600000, 12.885298, 16.127286, 9.483177, ACC
1.700000, 14.545443, 17.075604, 9.826350, ACC
1.800000, 16.302135, 18.058239, 11.705678, ACC
1.900000, 18.166487, 19.228807, 7.693006, ACC
2.000000, 20.127833, 19.998108, 8.263462, ACC
2.100000, 22.168961, 20.824454, 0.728878, CON
2.200000, 24.255051, 20.897342, -1.589004, CON
2.300000, 26.336840, 20.738441, -0.846382, CON
2.400000, 28.406452, 20.653803, 1.661797, CON
2.500000, 30.480141, 20.819983, -0.662936, CON
2.600000, 32.558825, 20.753689, 0.374132, CON
2.700000, 34.636065, 20.791102, 1.055044, CON
2.800000, 36.720450, 20.896607, -1.910780, CON
2.900000, 38.800557, 20.705529, 1.364610, CON
3.000000, 40.877933, 20.841990, -0.101959, CON
3.100000, 42.961622, 20.831794, 0.562489, CON
3.200000, 45.047614, 20.888043, -0.608151, CON
3.300000, 47.133377, 20.827228, 0.605967, CON
3.400000, 49.219130, 20.887824, -0.087504, CON
3.500000, 51.307475, 20.879074, -1.726641, CON
3.600000, 53.386749, 20.706410, 0.019462, CON
3.700000, 55.457487, 20.708356, 0.238894, CON
3.800000, 57.529517, 20.732246, 0.085186, CON
3.900000, 59.603168, 20.740764, 1.676336, CON
4.000000, 61.685626, 20.908398, 0.718836, CON
4.100000, 63.780060, 20.980281, -0.590558, CON
4.200000, 65.875135, 20.921226, -1.233942, CON
4.300000, 67.961088, 20.797832, -0.487768, CON
4.400000, 70.038433, 20.749055, 2.822109, CON
4.500000, 72.127449, 21.031266, -0.927733, CON
4.600000, 74.225936, 20.938492, -0.951865, CON
4.700000, 76.315026, 20.843306, 0.420319, CON
4.800000, 78.401459, 20.885338, 1.500245, CON
4.900000, 80.497494, 21.035362, 0.135245, CON
5.000000, 82.601706, 21.048887, -0.094877, CON
5.100000, 84.706120, 21.039399, -0.131179, CON
5.200000, 86.809404, 21.026281, -0.651389, CON
5.300000, 88.908775, 20.961142, -0.486481, CON
5.400000, 91.002457, 20.912494, -0.474509, CON
5.500000, 93.091334, 20.865043, 1.667123, CON
5.600000, 95.186174, 21.031756, 0.771508, CON
5.700000, 97.293207, 21.108906, -0.227288, CON
5.800000, 99.402961, 21.086178, 0.011926, CON
5.900000, 101.511639, 21.087370, 0.106861, CON
6.000000, 103.620910, 21.098056, -0.448488, CON
6.100000, 105.728473, 21.053207, -1.394236, CON
6.200000, 107.826823, 20.913784, 0.437946, CON
6.300000, 109.920391, 20.957578, -0.320687, CON
6.400000, 112.014545, 20.925510, -0.420695, CON
6.500000, 114.104993, 20.883440, 0.361836, CON
