time, x, v, LA, HA
13.700000, 110.392008, 8.737652, -1.092706, CON
13.800000, 111.260310, 8.628382, -1.039409, CON
13.900000, 112.117951, 8.524441, 0.013780, CON
14.000000, 112.970464, 8.525819, -1.056641, CON
14.100000, 113.817762, 8.420155, 1.575314, CON
14.200000, 114.667654, 8.577686, 0.969769, CON
14.300000, 115.530272, 8.674663, 0.411818, CON
14.400000, 116.399797, 8.715845, -0.280976, CON
14.500000, 117.269977, 8.687747, -0.797132, CON
14.600000, 118.134766, 8.608034, 0.604396, CON
14.700000, 118.998591, 8.668474, 1.636252, CON
14.800000, 119.873620, 8.832099, -0.304881, CON
14.900000, 120.755305, 8.801611, -0.315896, CON
15.000000, 121.633887, 8.770021, 0.748814, CON
15.100000, 122.514633, 8.844903, 0.331972, CON
15.200000, 123.400783, 8.878100, 1.287565, CON
15.300000, 124.295031, 9.006856, -1.019997, CON
15.400000, 125.190617, 8.904857, -0.672981, CON
15.500000, 126.077738, 8.837559, 0.902279, CON
15.600000, 126.966005, 8.927786, -0.676586, CON
15.700000, 127.855401, 8.860128, 0.504657, CON
15.800000, 128.743937, 8.910593, -0.356796, CON
15.900000, 129.633212, 8.874914, 1.475329, CON
16.000000, 130.528080, 9.022447, -0.143840, CON
16.100000, 131.429605, 9.008063, 0.264229, CON
16.200000, 132.331733, 9.034486, -0.625170, CON
16.300000, 133.232056, 8.971969, 0.639803, CON
16.400000, 134.132452, 9.035949, 0.658692, CON
16.500000, 135.039340, 9.101818, -0.183488, CON
16.600000, 135.948604, 9.083469, -1.548612, CON
16.700000, 136.849208, 8.928608, 1.256464, CON
16.800000, 137.748351, 9.054255, 0.581263, CON
16.900000, 138.656683, 9.112381, -0.603143, CON
17.000000, 139.564905, 9.052067, -1.177112, CON
17.100000, 140.464226, 8.934355, 1.547921, CON
17.200000, 141.365402, 9.089147, 0.617596, CON
17.300000, 142.277404, 9.150907, -0.251452, CON
17.400000, 143.191238, 9.125762, 1.145125, CON
17.500000, 144.109540, 9.240274, -0.368004, CON
17.600000, 145.031727, 9.203474, 0.921724, CON
17.700000, 145.956683, 9.295646, -1.896745, CON
17.800000, 146.876764, 9.105972, 0.347787, CON
17.900000, 147.789100, 9.140751, 0.377254, CON
18.000000, 148.705061, 9.178476, -1.940445, CON
18.100000, 149.613207, 8.984431, -0.831333, CON
18.200000, 150.507493, 8.901298, 0.174357, CON
18.300000, 151.398495, 8.918734, 0.298783, CON
18.400000, 152.291862, 8.948612, 0.540069, CON
18.500000, 153.189424, 9.002619, 1.332213, CON
18.600000, 154.096347, 9.135840, -0.760973, CON
18.700000, 155.006126, 9.059743, -0.377137, CON
18.800000, 155.910214, 9.022029, -0.266475, CON
18.900000, 156.811085, 8.995382, 1.624841, CON
19.000000, 157.718747, 9.157866, 0.753642, CON
19.100000, 158.638302, 9.233230, -1.087054, CON
19.200000, 159.556190, 9.124525, -0.390263, CON
19.300000, 160.466691, 9.085498, -0.513867, CON
19.400000, 161.372671, 9.034112, -0.584289, CON
19.500000, 162.273161, 8.975683, 0.129871, CON
19.600000, 163.171379, 8.988670, 0.498673, CON
19.700000, 164.072739, 9.038537, -1.455209, CON
19.800000, 164.969317, 8.893016, -0.289191, CON
19.900000, 165.857172, 8.864097, -1.508617, CON
20.000000, 166.736039, 8.713235, 0.023597, CON
20.100000, 167.607481, 8.715595, 0.756922, CON
20.200000, 168.482825, 8.791287, 0.311300, CON
20.300000, 169.363510, 8.822417, 1.022359, CON
20.400000, 170.250863, 8.924653, 1.491119, CON
20.500000, 171.150784, 9.073765, 1.280605, CON
20.600000, 172.064564, 9.201826, -1.014416, CON
20.700000, 172.979674, 9.100384, 0.161331, CON
20.800000, 173.890519, 9.116517, 0.131154, CON
20.900000, 174.802827, 9.129633, -1.115369, CON
21.000000, 175.710213, 9.018096, -0.297845, CON
21.100000, 176.610534, 8.988311, 0.837997, CON
21.200000, 177.513555, 9.072111, 0.524619, CON
21.300000, 178.423389, 9.124573, -0.255053, CON
21.400000, 179.334571, 9.099067, -0.152138, DEC
21.500000, 180.243717, 9.083854, -2.488628, DEC
21.600000, 181.139659, 8.834991, -4.388914, DEC
21.700000, 182.001214, 8.396099, -0.771447, CON
21.800000, 182.836967, 8.318955, -0.475800, DEC
21.900000, 183.666483, 8.271375, -4.840516, DEC
22.000000, 184.469418, 7.787323, 4.193848, ACC
22.100000, 185.269119, 8.206708, -0.319357, DEC
22.200000, 186.088193, 8.174772, -2.638961, DEC
22.300000, 186.892476, 7.910876, -3.574309, DEC
22.400000, 187.665692, 7.553445, -1.167492, DEC
22.500000, 188.415199, 7.436696, -0.607923, DEC
22.600000, 189.155829, 7.375904, -4.010809, DEC
22.700000, 189.873365, 6.974823, -2.086357, DEC
22.800000, 190.560416, 6.766187, -2.313540, DEC
22.900000, 191.225467, 6.534833, -3.003660, DEC
23.000000, 191.863932, 6.234467, -3.126552, DEC
23.100000, 192.471746, 5.921812, -2.562219, DEC
23.200000, 193.051116, 5.665590, -3.408293, DEC
23.300000, 193.600633, 5.324761, -1.797879, DEC
23.400000, 194.124120, 5.144973, 0.449417, DEC
23.500000, 194.640865, 5.189915, -1.688006, DEC
23.600000, 195.151416, 5.021114, -2.426561, DEC
23.700000, 195.641395, 4.778458, -1.639691, DEC
23.800000, 196.111042, 4.614489, 0.610020, DEC
23.900000, 196.575541, 4.675491, -1.133314, DEC
24.000000, 197.037423, 4.562159, -1.106876, DEC
24.100000, 197.488105, 4.451472, -1.536881, DEC
24.200000, 197.925568, 4.297784, -0.808005, DEC
24.300000, 198.351306, 4.216983, -2.820112, DEC
24.400000, 198.758904, 3.934972, -0.787639, DEC
24.500000, 199.148463, 3.856208, -4.125438, DEC
24.600000, 199.513456, 3.443664, -0.500488, DEC
24.700000, 199.855320, 3.393616, -0.492916, DEC
24.800000, 200.192217, 3.344324, -2.107643, DEC
24.900000, 200.516112, 3.133560, -2.316603, DEC
25.000000, 200.817885, 2.901899, -2.283277, DEC
25.100000, 201.096658, 2.673572, -3.222338, DEC
25.200000, 201.347904, 2.351338, -2.798809, DEC
25.300000, 201.569043, 2.071457, -0.630328, DEC
25.400000, 201.773037, 2.008424, -2.160596, DEC
25.500000, 201.963077, 1.792364, -2.811269, DEC
25.600000, 202.128257, 1.511237, -1.316310, DEC
25.700000, 202.272799, 1.379606, -3.867141, DEC
25.800000, 202.391424, 0.992892, -2.707411, DEC
25.900000, 202.477176, 0.722151, -1.948749, DEC
26.000000, 202.539647, 0.527276, -1.876348, DEC
26.100000, 202.582993, 0.339642, -2.973606, DEC
26.200000, 202.602090, 0.042281, -0.816611, DEC
26.300000, 202.604204, 0.000000, -1.831535, DEC
