time, x, v, LA, HA
16.600000, 266.069061, 16.664250, -1.216381, DEC
16.700000, 267.729404, 16.542612, -0.347259, DEC
16.800000, 269.381929, 16.507886, -0.604739, DEC
16.900000, 271.029694, 16.447412, -0.931220, DEC
17.000000, 272.669779, 16.354290, -1.192867, DEC
17.100000, 274.299244, 16.235004, -1.421882, DEC
17.200000, 275.915635, 16.092815, -1.695242, DEC
17.300000, 277.516440, 15.923291, -1.725762, DEC
17.400000, 279.100140, 15.750715, 0.446153, DEC
17.500000, 280.677442, 15.795330, -1.641626, DEC
17.600000, 282.248767, 15.631168, -0.128100, DEC
17.700000, 283.811244, 15.618358, -2.307971, DEC
17.800000, 285.361540, 15.387561, -1.963729, DEC
17.900000, 286.890477, 15.191188, -1.184501, DEC
18.000000, 288.403673, 15.072738, -1.648065, DEC
18.100000, 289.902707, 14.907931, -0.651169, DEC
18.200000, 291.390244, 14.842814, -0.045773, DEC
18.300000, 292.874296, 14.838237, -1.205462, DEC
18.400000, 294.352093, 14.717691, -1.116241, DEC
18.500000, 295.818281, 14.606067, -0.381245, DEC
18.600000, 297.276981, 14.567942, -0.320403, DEC
18.700000, 298.732173, 14.535902, -1.127745, DEC
18.800000, 300.180125, 14.423127, -1.199936, DEC
18.900000, 301.616438, 14.303134, -1.894757, DEC
19.000000, 303.037277, 14.113658, -0.436094, DEC
19.100000, 304.446463, 14.070048, -1.686078, DEC
19.200000, 305.845037, 13.901441, -1.509910, DEC
19.300000, 307.227632, 13.750450, -0.831477, DEC
19.400000, 308.598519, 13.667302, -0.616470, DEC
19.500000, 309.962167, 13.605655, -0.492924, DEC
19.600000, 311.320268, 13.556363, 0.282465, DEC
19.700000, 312.677317, 13.584609, 0.024671, DEC
19.800000, 314.035901, 13.587076, -0.861911, DEC
19.900000, 315.390299, 13.500885, -0.655177, DEC
20.000000, 316.737112, 13.435367, -0.789389, DEC
20.100000, 318.076701, 13.356428, -1.435295, DEC
20.200000, 319.405168, 13.212899, -1.356688, DEC
20.300000, 320.719674, 13.077230, 0.038287, DEC
20.400000, 322.027589, 13.081059, -1.880985, DEC
20.500000, 323.326290, 12.892960, -0.630498, DEC
20.600000, 324.612433, 12.829911, -0.723746, DEC
20.700000, 325.891805, 12.757536, -1.748278, DEC
20.800000, 327.158818, 12.582708, 0.085539, DEC
20.900000, 328.417516, 12.591262, -0.171980, DEC
21.000000, 329.675782, 12.574064, -0.161155, DEC
21.100000, 330.932383, 12.557949, -1.190593, DEC
21.200000, 332.182225, 12.438889, -0.752247, DEC
21.300000, 333.422353, 12.363665, -0.156541, DEC
21.400000, 334.657936, 12.348010, -0.279530, DEC
21.500000, 335.891340, 12.320057, -1.104070, DEC
21.600000, 337.117825, 12.209650, -2.124417, DEC
21.700000, 338.328168, 11.997209, -1.120120, DEC
21.800000, 339.522288, 11.885197, -0.385159, DEC
21.900000, 340.708882, 11.846681, -0.743606, DEC
22.000000, 341.889832, 11.772320, -0.434558, DEC
22.100000, 343.064891, 11.728864, -0.075843, DEC
22.200000, 344.237399, 11.721280, -0.576710, DEC
22.300000, 345.406643, 11.663609, -1.799169, DEC
22.400000, 346.564008, 11.483692, -0.439050, DEC
22.500000, 347.710182, 11.439787, -0.192344, DEC
22.600000, 348.853199, 11.420553, -1.819020, DEC
22.700000, 349.986159, 11.238651, -0.924693, DEC
22.800000, 351.105401, 11.146182, -0.166360, DEC
22.900000, 352.219187, 11.129546, -3.520485, DEC
23.000000, 353.314540, 10.777497, -1.510403, DEC
23.100000, 354.384737, 10.626457, -0.128076, DEC
23.200000, 355.446742, 10.613649, -0.288406, DEC
23.300000, 356.506665, 10.584809, -1.760641, DEC
23.400000, 357.556343, 10.408744, 0.037643, DEC
23.500000, 358.597406, 10.412509, -2.722647, DEC
23.600000, 359.625043, 10.140244, -0.641186, DEC
23.700000, 360.635862, 10.076125, -1.836518, DEC
23.800000, 361.634292, 9.892474, -2.780127, DEC
23.900000, 362.609639, 9.614461, -2.707396, DEC
24.000000, 363.557548, 9.343721, -1.848052, DEC
24.100000, 364.482680, 9.158916, -0.865615, DEC
24.200000, 365.394243, 9.072355, -0.531189, DEC
24.300000, 366.298823, 9.019236, -1.036490, DEC
24.400000, 367.195564, 8.915587, 0.468992, DEC
24.500000, 368.089467, 8.962486, -2.226197, DEC
24.600000, 368.974585, 8.739866, -0.892607, DEC
24.700000, 369.844109, 8.650606, -3.009371, DEC
24.800000, 370.694122, 8.349668, -2.013368, DEC
24.900000, 371.519022, 8.148332, 0.644731, DEC
25.000000, 372.337079, 8.212805, 0.018620, DEC
25.100000, 373.158453, 8.214667, -2.653954, DEC
25.200000, 373.966650, 7.949271, -1.988012, DEC
25.300000, 374.751637, 7.750470, -1.557330, DEC
25.400000, 375.518897, 7.594737, -0.342762, DEC
25.500000, 376.276657, 7.560461, -2.337983, DEC
25.600000, 377.021013, 7.326663, -1.418839, DEC
25.700000, 377.746585, 7.184779, -1.234898, DEC
25.800000, 378.458888, 7.061289, -0.603524, DEC
25.900000, 379.162000, 7.000936, -0.910086, DEC
26.000000, 379.857543, 6.909928, 1.217059, DEC
26.100000, 380.554621, 7.031634, -2.523895, DEC
26.200000, 381.245165, 6.779244, -1.796745, DEC
26.300000, 381.914106, 6.599570, -0.108071, DEC
26.400000, 382.573522, 6.588763, -0.839264, DEC
26.500000, 383.228202, 6.504836, 0.518599, DEC
26.600000, 383.881279, 6.556696, 1.595438, DEC
26.700000, 384.544926, 6.716240, -1.024284, DEC
26.800000, 385.211428, 6.613812, -1.362352, DEC
26.900000, 385.865998, 6.477576, -0.820758, DEC
27.000000, 386.509651, 6.395501, -0.801490, DEC
27.100000, 387.145194, 6.315351, -2.594072, DEC
27.200000, 387.763759, 6.055944, -1.521194, DEC
27.300000, 388.361747, 5.903825, -0.819839, DEC
27.400000, 388.948031, 5.821841, -1.707592, DEC
27.500000, 389.521677, 5.651082, -1.618006, DEC
27.600000, 390.078695, 5.489281, 0.074632, DEC
27.700000, 390.627996, 5.496744, -1.071156, DEC
27.800000, 391.172315, 5.389629, -0.254156, DEC
27.900000, 391.710007, 5.364213, -0.569669, DEC
28.000000, 392.243580, 5.307246, -3.926034, DEC
28.100000, 392.754674, 4.914643, -2.395138, DEC
28.200000, 393.234163, 4.675129, -1.708815, DEC
28.300000, 393.693132, 4.504248, -0.243679, DEC
28.400000, 394.142338, 4.479880, -0.429192, DEC
28.500000, 394.588180, 4.436961, -1.296690, DEC
28.600000, 395.025393, 4.307292, -0.798292, DEC
28.700000, 395.452130, 4.227462, -0.721273, DEC
28.800000, 395.871270, 4.155335, -2.538831, DEC
28.900000, 396.274110, 3.901452, -2.013819, DEC
29.000000, 396.654186, 3.700070, -0.899529, DEC
29.100000, 397.019695, 3.610117, -0.709568, DEC
29.200000, 397.377159, 3.539160, -1.363547, DEC
29.300000, 397.724257, 3.402806, -1.403573, DEC
29.400000, 398.057520, 3.262448, 1.515427, DEC
29.500000, 398.391342, 3.413991, -1.523216, DEC
29.600000, 398.725125, 3.261669, -2.761919, DEC
29.700000, 399.037482, 2.985477, -0.243912, DEC
29.800000, 399.334810, 2.961086, -1.411647, DEC
29.900000, 399.623861, 2.819922, -0.843084, DEC
